Date,Adj Close,Close,High,Low,Open,Volume,Ticker,title,sent_score,sent_label
03-11-2025,268.7894287,269.0499878,270.8500061,266.25,270.4200134,50194600,AAPL,Why the Next Quarter Could Be the ‘Best Ever’ for Apple Stock - Yahoo Finance,0,Neutral
03-11-2025,268.7894287,269.0499878,270.8500061,266.25,270.4200134,50194600,AAPL,Am I the Only One Worried That Apple Hasn't Earned Its Recent Upticks? - The Motley Fool,-0.7808,Negative
07-11-2025,268.2099915,268.4700012,272.2900085,266.769989,269.7999878,48227400,AAPL,"After Earnings, Is Apple Stock a Buy, a Sell, or Fairly Valued? - Morningstar",0.533,Positive
10-11-2025,269.4299927,269.4299927,273.730011,267.4599915,268.9599915,41312400,AAPL,"Steve Jobs didn’t take Warren Buffett’s financial advice to buy back Apple stock, and it says a lot about his leadership style - Fortune",0,Neutral
11-11-2025,275.25,275.25,275.9100037,269.7999878,269.8099976,46208300,AAPL,Apple Turns AI Caution Into Gold as Rivals Drown in Spending Spree - Yahoo Finance,-0.8126,Negative
14-11-2025,272.4100037,272.4100037,275.9599915,269.6000061,271.0499878,47431300,AAPL,Berkshire Added $4 Billion Alphabet Stake and Further Pared Apple Stock - The Wall Street Journal,0,Neutral
18-11-2025,267.4400024,267.4400024,270.7099915,265.3200073,269.9899902,45677300,AAPL,Why Apple’s stock is beating the market even as the tech sector sells off - MarketWatch,-0.7184,Negative
21-11-2025,271.4899902,271.4899902,273.3299866,265.6700134,265.9500122,59030800,AAPL,Warren Buffett Sold $3.2 Billion of Apple and Piled $4.3 Billion Into This Hot Artificial Intelligence (AI) Stock - The Motley Fool,0.5106,Positive
21-11-2025,271.4899902,271.4899902,273.3299866,265.6700134,265.9500122,59030800,AAPL,"Apple, IBD Stock Of The Day, Sets Up Before Holiday Season - Investor's Business Daily",0.6597,Positive
24-11-2025,275.9200134,275.9200134,277,270.8999939,270.8999939,65585800,AAPL,"Tim Cook Gets Ready To Retire, Maybe - 24/7 Wall St.",0.6124,Positive
24-11-2025,275.9200134,275.9200134,277,270.8999939,270.8999939,65585800,AAPL,Congressional Trading Report: Rep. Lisa McClain Sold Over $398K In Apple Stock - Benzinga,0,Neutral
24-11-2025,275.9200134,275.9200134,277,270.8999939,270.8999939,65585800,AAPL,iPhone 17 Boosts Apple's China Sales: What's Ahead for the Stock? - Zacks Investment Research,0.6298,Positive
25-11-2025,276.9700012,276.9700012,280.3800049,275.25,275.269989,46888700,AAPL,Apple Stock (AAPL) Hits All-Time High as iPhone Sales Recover - TipRanks,0,Neutral
25-11-2025,276.9700012,276.9700012,280.3800049,275.25,275.269989,46888700,AAPL,"Here are Tuesday's biggest analyst calls: Nvidia, Apple, Tesla, Microsoft, Oracle, Live Nation, Coinbase & more - CNBC",0,Neutral
25-11-2025,276.9700012,276.9700012,280.3800049,275.25,275.269989,46888700,AAPL,"Apple Layoffs November 2025: Should You Buy, Sell, or Hold AAPL Stock Amid ‘Rare’ Job Cuts? - Yahoo Finance",-0.4098,Negative
25-11-2025,276.9700012,276.9700012,280.3800049,275.25,275.269989,46888700,AAPL,Alphabet’s stock is getting closer to this huge milestone. Why Apple should watch out. - MarketWatch,0.6428,Positive
25-11-2025,276.9700012,276.9700012,280.3800049,275.25,275.269989,46888700,AAPL,Apple stock hits all-time high at 277.57 USD - Investing.com,0,Neutral
25-11-2025,276.9700012,276.9700012,280.3800049,275.25,275.269989,46888700,AAPL,"Earnings live: Kohl's stock soars 42% following Q3 earnings, Zscaler falls after hours, Dell rises - Yahoo Finance",0,Neutral
25-11-2025,276.9700012,276.9700012,280.3800049,275.25,275.269989,46888700,AAPL,"Stock market today: Dow, S&P 500, Nasdaq rally for 3rd day as Fed rate cut hopes grow, Apple and Alphabet notch records - Yahoo Finance",0.34,Positive
25-11-2025,276.9700012,276.9700012,280.3800049,275.25,275.269989,46888700,AAPL,"AAPL, NVDA, TSLA: Analyst Dan Ives Lists the 10 Tech Stocks to Own Now - TipRanks",0,Neutral
25-11-2025,276.9700012,276.9700012,280.3800049,275.25,275.269989,46888700,AAPL,Key facts: Apple's stock reaches $277; announces AI investments; plans China expansion - TradingView,0.1027,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Apple Stock Heads for Record as Big Tech Pecking Order Gets Reshuffled - Barron's,0,Neutral
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Apple Stock: Don't Buy Into This Strength (NASDAQ:AAPL) - Seeking Alpha,0.8176,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,"Nvidia, Apple, Tesla to Alphabet: Mega-cap stocks lead earnings growth for S&P 500 in September quarter - livemint.com",0.6369,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,"Alphabet, Nvidia, Apple, Dell, Deere, HP Inc., Deere, and More Stock Market Movers - Barron's",0,Neutral
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,"Earnings live: Dell stock rises, Deere and Zscaler slide in last major earnings day this week - Yahoo Finance",0,Neutral
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,How To Earn $500 A Month From Apple Stock - Benzinga,0,Neutral
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Apple Stock Breaches Fresh Peaks: Retail Confidence Stays Low Amid News Of Rare Layoffs - Stocktwits,0.7906,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Apple Inc. $AAPL Stock Position Increased by Rational Advisors Inc. - MarketBeat,0.4939,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Next week could decide whether SEC lets your Apple shares live on-chain — with the same protections - CryptoSlate,0.5267,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,"AAPL: Apple Touches Fresh Peak, Market Cap Nears $4.1 Trillion - Yahoo Finance",0.5574,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,What iPhone slump? Apple is set to become the industry leader for the first time in 14 years. - MarketWatch,0,Neutral
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,"PKO Investment Management Joint Stock Co Buys 73,000 Shares of Apple Inc. $AAPL - MarketBeat",0.5267,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Apple (NASDAQ:AAPL) Stock Acquired Rep. Lisa C. McClain - MarketBeat,0,Neutral
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,JPMorgan Reiterates Overweight on Apple (AAPL) as iPhone 17 Lead Times Track Higher - MSN,-0.6124,Negative
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Workday Slips Premarket On Cooling Subscription Growth — Retail Bulls Call The Stock ‘Undervalued’ - Stocktwits,0.6369,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Apple Inc. $AAPL Shares Sold by State of New Jersey Common Pension Fund D - MarketBeat,0.5267,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Billionaire Ken Griffin More Than Doubled His Stakes in These 3 Artificial Intelligence (AI) Stocks. Here's Why You Might Want to Buy Them Too. - The Motley Fool,0.5994,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,"Peterson Wealth Services Sells 2,555 Shares of Apple Inc. $AAPL - MarketBeat",0.8689,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,"Sage Mountain Advisors LLC Buys 10,720 Shares of Apple Inc. $AAPL - MarketBeat",0.5267,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Apple Intelligence push into China gets closer with new feedback form: report (AAPL:NASDAQ) - Seeking Alpha,0.7351,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Apple Inc. $AAPL Position Trimmed by NORTHSTAR ASSET MANAGEMENT Co - MarketBeat,0.7555,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Moment Partners LLC Sells 958 Shares of Apple Inc. $AAPL - MarketBeat,0.5267,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Apple Inc. $AAPL is Washington Trust Advisors Inc.'s 2nd Largest Position - MarketBeat,0.765,Positive
26-11-2025,277.5499878,277.5499878,279.0474854,276.6300049,276.9599915,6529096,AAPL,Pinnacle Wealth Management Group Inc. Makes New Investment in Apple Inc. $AAPL - MarketBeat,0.7506,Positive
29-10-2025,540.5383301,541.5499878,546.2700195,536.7299805,544.9400024,36023000,MSFT,Microsoft stock drops on forecast for increased spending growth this year - CNBC,0.8126,Positive
04-11-2025,513.3692017,514.3300171,515.5499878,507.8399963,511.7600098,20958700,MSFT,"As Strong Growth Continues, Is It Time to Buy Microsoft Stock? - Yahoo Finance",0.907,Positive
05-11-2025,506.2125549,507.1600037,514.8300171,506.5799866,513.2999878,23024300,MSFT,Microsoft Extends Losing Streak Despite Earnings Beat; Is Microsoft A Sell Now? - Investor's Business Daily,-0.5775,Negative
06-11-2025,496.1713562,497.1000061,505.7000122,495.8099976,505.6600037,27406500,MSFT,Microsoft’s stock is suffering its longest losing streak in years. What gives? - MarketWatch,-0.8988,Negative
06-11-2025,496.1713562,497.1000061,505.7000122,495.8099976,505.6600037,27406500,MSFT,Microsoft President Sold $20 Million in Shares After Post-Earnings Stock Slide - Barron's,0.5267,Positive
06-11-2025,496.1713562,497.1000061,505.7000122,495.8099976,505.6600037,27406500,MSFT,"Down 6% in 1 Week, Is This a Buy-the-Dip Moment for Microsoft Stock? - Nasdaq",0,Neutral
10-11-2025,505.054718,506,506.8500061,498.7999878,500.0400085,26101500,MSFT,"After Earnings, Is Microsoft Stock a Buy, a Sell, or Fairly Valued? - Morningstar Canada",0.533,Positive
10-11-2025,505.054718,506,506.8500061,498.7999878,500.0400085,26101500,MSFT,"A father bought Microsoft stock for his son in 1992: Three decades later, he can’t believe what happened - Diario AS",0,Neutral
11-11-2025,507.7297058,508.6799927,509.6000061,502.3500061,504.7999878,17980000,MSFT,Microsoft: Why You’ll Regret Selling Now (It’s Not What You Think) (NASDAQ:MSFT) - Seeking Alpha,-0.6808,Negative
11-11-2025,507.7297058,508.6799927,509.6000061,502.3500061,504.7999878,17980000,MSFT,Microsoft Brings $10 Billion AI Data Center to Portugal's Coast - Yahoo Finance,0,Neutral
12-11-2025,510.1851501,511.1400146,511.6700134,499.1199951,509.3599854,26574900,MSFT,Microsoft Stock To Drop 30%? - Forbes,-0.5775,Negative
13-11-2025,502.3497925,503.2900085,513.5,501.2900085,510.3099976,25273100,MSFT,Stock Investors Are Addicted to Risk. Berkshire and Microsoft Are the Antidotes. - Barron's,-0.4939,Negative
17-11-2025,506.5419312,507.4899902,512.1199951,504.9100037,508.4500122,19092800,MSFT,Bill Gates Foundation 'shocks' market as it makes a 'big cut' in Microsoft shares; losing 'majority statu - The Times of India,-0.8481,Negative
17-11-2025,506.5419312,507.4899902,512.1199951,504.9100037,508.4500122,19092800,MSFT,Microsoft Stock To $550? - Forbes,0,Neutral
18-11-2025,492.8675537,493.7900085,502.980011,486.7799988,495.3699951,33815100,MSFT,Microsoft Extends Losses After Earnings; Is The Magnificent Seven Leader A Sell Now? - Investor's Business Daily,0.7131,Positive
18-11-2025,492.8675537,493.7900085,502.980011,486.7799988,495.3699951,33815100,MSFT,Amazon and Microsoft’s stocks could be in trouble due to AI’s destructive economics - MarketWatch,-0.9136,Negative
19-11-2025,486.2099915,487.1199951,495.1900024,482.8299866,490.1000061,23245300,MSFT,Why Is Everyone Talking About Microsoft Stock? - The Motley Fool,-0.533,Negative
20-11-2025,478.4299927,478.4299927,493.5700073,475.5,492.7099915,26802500,MSFT,The lonely AI bear: Why one analyst just took the brave step of downgrading Amazon and Microsoft - Business Insider,0.6369,Positive
20-11-2025,478.4299927,478.4299927,493.5700073,475.5,492.7099915,26802500,MSFT,Microsoft Stock And The AI Bubble - Trefis,0,Neutral
20-11-2025,478.4299927,478.4299927,493.5700073,475.5,492.7099915,26802500,MSFT,Bill Gates Just Dumped 65% of His Microsoft Stock. Should You Sell? - Yahoo Finance,-0.7131,Negative
20-11-2025,478.4299927,478.4299927,493.5700073,475.5,492.7099915,26802500,MSFT,Microsoft (NASDAQ: MSFT) Stock Price Prediction for 2025: Where Will It Be in 1 Year - Yahoo Finance,0,Neutral
21-11-2025,472.1199951,472.1199951,478.9200134,468.269989,478.5,31769200,MSFT,Bill Gates Is Rapidly Selling Microsoft Stock. Here's What Investors Need to Know. - The Motley Fool,-0.4404,Negative
21-11-2025,472.1199951,472.1199951,478.9200134,468.269989,478.5,31769200,MSFT,Google Passes Microsoft in Market Value. Why Alphabet Stock Is Winning. - Barron's,0.802,Positive
21-11-2025,472.1199951,472.1199951,478.9200134,468.269989,478.5,31769200,MSFT,Is Microsoft Stock Immune To The AI Bubble? - Forbes,0.6046,Positive
24-11-2025,474,474,476.8999939,468.019989,475,34421000,MSFT,What's Going On With Microsoft Stock Monday? - Benzinga,0,Neutral
24-11-2025,474,474,476.8999939,468.019989,475,34421000,MSFT,Microsoft Stock (MSFT) Up on Reports of an Xbox Price Increase - TipRanks,0.3182,Positive
24-11-2025,474,474,476.8999939,468.019989,475,34421000,MSFT,Microsoft Corporation (MSFT) Down More Than 12% Since Q1 2026 Results - Yahoo Finance,0,Neutral
24-11-2025,474,474,476.8999939,468.019989,475,34421000,MSFT,Microsoft stock price target maintained at $675 by Jefferies on AI growth - Investing.com,0.3818,Positive
24-11-2025,474,474,476.8999939,468.019989,475,34421000,MSFT,Microsoft stock rating reiterated at Outperform by BMO Capital - Investing.com,0,Neutral
24-11-2025,474,474,476.8999939,468.019989,475,34421000,MSFT,IREN Shares Skyrocket Following Huge Cloud Deals with Microsoft and Dell - StocksToTrade,0.7906,Positive
24-11-2025,474,474,476.8999939,468.019989,475,34421000,MSFT,BMO Capital Reiterates Outperform Rating on Microsoft Stock with $625 Target - Somos Hermanos -,0,Neutral
24-11-2025,474,474,476.8999939,468.019989,475,34421000,MSFT,Anthropic Will Spend $30 Billion on Azure. Could This Be Microsoft's Most Important AI Deal Yet? - The Motley Fool,0.2086,Positive
24-11-2025,474,474,476.8999939,468.019989,475,34421000,MSFT,A Congress Member Bought Up To $500K In Microsoft Stock: Here's What You Need To Know - Benzinga,0,Neutral
25-11-2025,476.9899902,476.9899902,479.1499939,464.8900146,474.0700073,27992800,MSFT,"If The AI Bubble Bursts, I Want To Own Microsoft (NASDAQ:MSFT) - Seeking Alpha",0.1531,Positive
25-11-2025,476.9899902,476.9899902,479.1499939,464.8900146,474.0700073,27992800,MSFT,"As Microsoft Partners Up with Nvidia and Anthropic, Should You Buy, Sell, or Hold MSFT Stock? - Yahoo Finance",0,Neutral
25-11-2025,476.9899902,476.9899902,479.1499939,464.8900146,474.0700073,27992800,MSFT,"Microsoft, Palantir Lead Dan Ives’ New List Of AI-Era Winners - Stocktwits",0.4767,Positive
25-11-2025,476.9899902,476.9899902,479.1499939,464.8900146,474.0700073,27992800,MSFT,"Earnings live: Kohl's stock soars 42% following Q3 earnings, Zscaler falls after hours, Dell rises - Yahoo Finance",0,Neutral
25-11-2025,476.9899902,476.9899902,479.1499939,464.8900146,474.0700073,27992800,MSFT,Bernstein reiterates Microsoft stock rating at Outperform with $645 price target - Investing.com,0,Neutral
25-11-2025,476.9899902,476.9899902,479.1499939,464.8900146,474.0700073,27992800,MSFT,1 Unstoppable Artificial Intelligence (AI) Stock to Buy Before It Soars Into the $5 Trillion Club - The Motley Fool,0.1779,Positive
25-11-2025,476.9899902,476.9899902,479.1499939,464.8900146,474.0700073,27992800,MSFT,"Nvidia, Microsoft among Wedbush's top 10 tech stocks to own into year-end - Seeking Alpha",0.3818,Positive
26-11-2025,483.5249939,483.5249939,487.9700012,481.2099915,486.0499878,4903734,MSFT,"Microsoft Share Price News Today, Nov 26: Analyzing the Surge Amid Broader Market Trends - Meyka",0.5267,Positive
26-11-2025,483.5249939,483.5249939,487.9700012,481.2099915,486.0499878,4903734,MSFT,Jefferies Maintains Buy on Microsoft (MSFT) as Copilot Adoption Accelerates and AI Agents Emerge - Finviz,0,Neutral
26-11-2025,483.5249939,483.5249939,487.9700012,481.2099915,486.0499878,4903734,MSFT,Why Microsoft’s president unloaded $20 million in shares now - MSN,0.5267,Positive
03-11-2025,283.7200012,283.7200012,285.5299988,279.7999878,282.1799927,29786000,GOOGL,A $100 Billion Reason to Buy Google Stock - Yahoo Finance,0,Neutral
17-11-2025,285.019989,285.019989,293.9500122,283.5700073,285.7799988,52670200,GOOGL,Google shares hit record after Buffett's Berkshire surprise investment - Fox Business,0.765,Positive
18-11-2025,284.2799988,284.2799988,288.7999878,278.2000122,287.9200134,49158700,GOOGL,"Google CEO Warns of AI Bust Risks, Launches New Model. Alphabet Stock Falls. - Barron's",-0.6124,Negative
19-11-2025,292.8099976,292.8099976,303.8099976,286.6300049,287.1600037,68198900,GOOGL,"Tom Russo hails Warren Buffett's Alphabet wager, sees bigger risk than AI crash - Business Insider",-0.7096,Negative
19-11-2025,292.8099976,292.8099976,303.8099976,286.6300049,287.1600037,68198900,GOOGL,Google Stock Is Crushing the Rest of the Magnificent Seven—Here's Why - Investopedia,0.5859,Positive
21-11-2025,299.6600037,299.6600037,303.9200134,293.8500061,296.4200134,74137700,GOOGL,Google Passes Microsoft in Market Value. Why Alphabet Stock Is Winning. - Barron's,0.802,Positive
24-11-2025,318.5799866,318.5799866,319.480011,309.6000061,311.1300049,85165100,GOOGL,Investors Rally Behind Alphabet Stock as Mark Benioff Endorses Gemini 3 - Investopedia,0.5859,Positive
24-11-2025,318.5799866,318.5799866,319.480011,309.6000061,311.1300049,85165100,GOOGL,Buy Google Stock. Alphabet Has Been the Clear AI Winner. - Barron's,0.8402,Positive
24-11-2025,318.5799866,318.5799866,319.480011,309.6000061,311.1300049,85165100,GOOGL,Google is crushing it. Why that’s worrying investors in Nvidia and other AI stocks. - MarketWatch,-0.8316,Negative
24-11-2025,318.5799866,318.5799866,319.480011,309.6000061,311.1300049,85165100,GOOGL,Wall Street Weighs New AI Stock Fear: Why Google Winning Could Be 'Risk To Watch' - Investor's Business Daily,-0.4215,Negative
24-11-2025,318.5799866,318.5799866,319.480011,309.6000061,311.1300049,85165100,GOOGL,Google Stock Is No Longer Cheap as Alphabet’s Gemini 3 Is ‘Kind of a Wow’ - TipRanks,-0.5267,Negative
24-11-2025,318.5799866,318.5799866,319.480011,309.6000061,311.1300049,85165100,GOOGL,Alphabet races toward $4 trillion valuation as AI-fueled gains accelerate - Reuters,0.5859,Positive
24-11-2025,318.5799866,318.5799866,319.480011,309.6000061,311.1300049,85165100,GOOGL,"Dow Falls, Techs Rise; Google Keeps Running - Investor's Business Daily",0,Neutral
24-11-2025,318.5799866,318.5799866,319.480011,309.6000061,311.1300049,85165100,GOOGL,Google Alphabet stock price today: Alphabet shares surges 6% as Google roars back in AI — is Nvidia’s reig - The Economic Times,0.5267,Positive
24-11-2025,318.5799866,318.5799866,319.480011,309.6000061,311.1300049,85165100,GOOGL,"Stock market today: Nasdaq sees biggest jump since May, S&P 500 soars as Alphabet, Tesla lead tech rally - Yahoo Finance",0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,"Nvidia stock falls after report says Google, Meta in talks for multibillion-dollar AI chip deal - Yahoo Finance",0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Warren Buffett's Berkshire Hathaway Bet on This Big Tech Stock. Should You? - Investopedia,0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Google stock extends winning streak to third day in a row. Is there more upside ahead? - livemint.com,0.8534,Positive
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,AVGO Stock To $700 Amid Google Partnership? - Forbes,0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Alphabet Hits New High On AI Chip Sales News. Is Google Stock A Buy? - Investor's Business Daily,0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Google stock price is surging today as AI sets it up to become next $4 trillion giant. Here's why - Fast Company,0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Why Google’s Soaring Stock Is Defying Fears of an AI Bubble - The Wall Street Journal,-0.6808,Negative
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Nvidia’s stock drops on Google fears. Are investors missing the point? - MarketWatch,-0.8604,Negative
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Nvidia and other big chipmaker stocks are tanking as AI competition from Google heats up - Business Insider,0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Google Stock: Alphabet Could Hit $4 Trillion Valuation Today as Success Scrambles AI Trade - Barron's,0.8126,Positive
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Why Google’s AI Wins Are Bad News for Nvidia Stock and the AI Trade - Barron's,0.1027,Positive
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Nvidia stock falls 4% on report Meta will use Google AI chips - CNBC,0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Why Google's Challenge To Nvidia Is 'Intriguing' For Amazon's AI Chip Push - Investor's Business Daily,0.1531,Positive
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,"Stock market today: Dow, S&P 500, Nasdaq rally for 3rd day as Fed rate cut hopes grow, Apple and Alphabet notch records - Yahoo Finance",0.34,Positive
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,"GOOGL Stock Up, NVDA Slumps: Google’s TPU Push toward Meta Sparks Stock Moves - TipRanks",0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,What AI Bubble? Google's Stock Is Soaring - What’s News - WSJ Podcasts - The Wall Street Journal,0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Why a top tech investor says Alphabet is the best Mag 7 stock to own for the next year - Business Insider,0.9001,Positive
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Google is Winning the AI Race by Stealing Exxon's Business Model. Here's How. - Yahoo Finance,-0.1531,Negative
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Alphabet’s stock rises as possible Meta chip deal highlights new twist in the AI trade - MarketWatch,0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Alphabet Stock Hits Record Peak After Report Meta Aims to Buy Google's TPU Chips - Yahoo Finance,0,Neutral
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,Google stock rally makes Alphabet the Mag 7's best 2025 performer - Yahoo Finance,0.8555,Positive
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,"S&P 500 Gains and Losses Today: Nvidia, AMD Slide After Report of Google AI Chip Deal; Best Buy Stock Jumps - Investopedia",0.8316,Positive
25-11-2025,323.4400024,323.4400024,328.8299866,317.6499939,326.2099915,88490900,GOOGL,What’s Behind Google’s Soaring Stock This Month? - The Wall Street Journal,0,Neutral
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,"Alphabet hits record highs, Burry's AI concerns, Ukraine peace plan and more in Morning Squawk - CNBC",0.7906,Positive
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,Cathie Wood scoops up over 174K Alphabet shares as valuation climbs (GOOG:NASDAQ) - Seeking Alpha,0.5267,Positive
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,Google Stock Hits All-Time High Price While Nvidia Is 'Delighted by Its Success' – Something Is Clearly Brewing - CCN.com,0.9607,Positive
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,Is Alphabet Stock Still a Buy? - The Motley Fool,-0.533,Negative
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,Alphabet has stormed the gates of the stock market's AI trade as Google dominates - Business Insider,0.0516,Positive
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,Google's TPUs Create Another Risk for Nvidia Stock - The Motley Fool,-0.4404,Negative
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,This AI Chip Stock Is Getting a Big Boost From Google’s Hot Streak - Investopedia,0.6597,Positive
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,Nvidia Stock Falls Again as Google AI Chip Fears Grow. Don’t Worry. - Barron's,-0.8176,Negative
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,"GOOGL News Today, Nov 26: Google Stock Rises Amid AI and Cloud Focus - Meyka",0,Neutral
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,Google Is Coming for Nvidia’s Crown in the AI Race - Inc.com,0,Neutral
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,"GOOGL Stock News Today, Nov 26: Google Stock Surges Amid AI and Cloud - Meyka",0,Neutral
26-11-2025,317.7999878,317.7999878,324.5,316.7900085,320.519989,18516940,GOOGL,AMD Stock Extends Decline In Pre-Market On Meta’s Reported Interest In Google’s TPUs – Mizuho Warns Of A ‘Modest Challenge’ - MSN,0.7351,Positive
04-11-2025,249.3200073,249.3200073,257.0100098,248.6600037,250.3800049,51546300,AMZN,Bank of America resets Amazon stock price after earnings smasher - TheStreet,0.34,Positive
06-11-2025,243.0399933,243.0399933,250.3800049,242.1699982,249.1600037,46004200,AMZN,"After Earnings, Is Amazon Stock a Buy, a Sell, or Fairly Valued? - Morningstar",0.7041,Positive
07-11-2025,244.4100037,244.4100037,244.8999939,238.4900055,242.8999939,46374300,AMZN,MacKenzie Scott has donated more than $19 billion—but it's barely made a dent in her net worth because of the power of Amazon shares - Fortune,0.7506,Positive
10-11-2025,248.3999939,248.3999939,251.75,245.5899963,248.3399963,36476500,AMZN,"After Earnings, Is Amazon Stock a Buy, a Sell, or Fairly Valued? - Morningstar Canada",0.7041,Positive
11-11-2025,249.1000061,249.1000061,249.75,247.2299957,248.4100037,23564100,AMZN,5 Stocks to Buy Despite a Subdued Holiday Shopping Forecast This Year - Yahoo Finance,-0.5448,Negative
18-11-2025,222.5500031,222.5500031,230.1999969,222.4199982,228.1000061,60608400,AMZN,Amazon Stock Slides Below Key Level After Bond Sale. Debate About AI Spending Keeps Heating Up. - Investor's Business Daily,0.1779,Positive
